video_id,question_id,type,question_content,templ_values,question_deleted,anser,question,Quest_hindi,ans_hindi,hinglish_question
00006045,21134,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""guzheng""]",0,yes,Is there a guzheng sound?,क्या कोई गुझेंग ध्वनि है?,हाँ,kya koi guzhheng sound hai?
00003286,21136,"[""Audio"", ""Counting""]",Are there <Object> and <Object> sound? ,"[""guzheng"", ""violin""]",0,yes,Are there guzheng and violin sound? ,क्या गुझेंग और वायलिन की ध्वनि है?,हाँ,kya koi guzhheging aur Lobin ko sound hai?
00000129,21137,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00003320,21139,"[""Audio"", ""Counting""]",Are there <Object> and <Object> sound? ,"[""ukulele"", ""piano""]",0,yes,Are there ukulele and piano sound? ,क्या यूकुलेले और पियानो ध्वनि हैं?,हाँ,kya ukulle aur piano sound hai ?
00005554,21142,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> more rhythmic than the instrument on the <LR>?,"[""left"", ""right""]",0,yes,Is the instrument on the left more rhythmic than the instrument on the right?,क्या बायीं ओर का वाद्य दायीं ओर के वाद्य से अधिक लयबद्ध है?,हाँ,kya abhi se zyada samajh se bacha hai use pehle se zyada samay kar sakta hai ?
00008415,21143,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00003034,21144,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00005408,21146,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> louder than the <Object> on the <LR>?,"[""flute"", ""right"", ""piano"", ""left""]",0,yes,Is the flute on the right louder than the piano on the left?,क्या दायीं ओर की बांसुरी बायीं ओर के पियानो से अधिक ऊँची है?,हाँ,kya Firo piano se the fight loud par laga hai ?
00000630,21148,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""tuba""]",0,yes,Is there a tuba sound?,क्या कोई टुबा ध्वनि है?,हाँ,kya koi trucka sound hai?
00008489,21152,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> more rhythmic than the instrument on the <LR>?,"[""left"", ""right""]",0,no,Is the instrument on the left more rhythmic than the instrument on the right?,क्या बायीं ओर का वाद्य दायीं ओर के वाद्य से अधिक लयबद्ध है?,नहीं,kya abhi se zyada samajh se bacha hai use pehle se zyada samay kar sakta hai ?
00007399,21153,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> louder than the instrument on the <LR>?,"[""right"", ""left""]",0,yes,Is the instrument on the right louder than the instrument on the left?,क्या दाहिनी ओर का वाद्ययंत्र बायीं ओर के वाद्ययंत्र की तुलना में अधिक तेज़ है?,हाँ,kya found par the right lower par character se zyada hai ?
00006150,21156,"[""Audio"", ""Counting""]",Are there <Object> and <Object> sound? ,"[""saxophone"", ""piano""]",0,yes,Are there saxophone and piano sound? ,क्या सैक्सोफोन और पियानो ध्वनि हैं?,हाँ,kya saxohone aur piano sound hai?
00003830,21157,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00000019,21160,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> louder than the instrument on the <LR>?,"[""left"", ""right""]",0,yes,Is the instrument on the left louder than the instrument on the right?,क्या बायीं ओर का वाद्ययंत्र दाहिनी ओर के वाद्ययंत्र की तुलना में अधिक तेज़ है?,हाँ,kya leftick par use on the spant se bacha hai ?
00000070,21162,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,yes,Is there a voiceover?,क्या कोई वॉयसओवर है?,हाँ,kya koi voiceover hai?
00008678,21163,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> more rhythmic than the instrument on the <LR>?,"[""left"", ""right""]",0,no,Is the instrument on the left more rhythmic than the instrument on the right?,क्या बायीं ओर का वाद्य दायीं ओर के वाद्य से अधिक लयबद्ध है?,नहीं,kya abhi se zyada samajh se bacha hai use pehle se zyada samay kar sakta hai ?
00002676,21165,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""violin"", ""left"", ""accordion"", ""right""]",0,yes,Is the violin on the left more rhythmic than the accordion on the right?,क्या बायीं ओर का वायलिन दायीं ओर के अकॉर्डियन की तुलना में अधिक लयबद्ध है?,हाँ,kya voline on the leftion se bache aur lampic par hai ?
00007855,21168,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00001623,21175,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00002059,21176,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> more rhythmic than the instrument on the <LR>?,"[""left"", ""right""]",0,yes,Is the instrument on the left more rhythmic than the instrument on the right?,क्या बायीं ओर का वाद्य दायीं ओर के वाद्य से अधिक लयबद्ध है?,हाँ,kya abhi se zyada samajh se bacha hai use pehle se zyada samay kar sakta hai ?
00001399,21178,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""flute"", ""right"", ""drum"", ""left""]",0,yes,Is the flute on the right more rhythmic than the drum on the left?,क्या दायीं ओर की बांसुरी बायीं ओर के ढोल की तुलना में अधिक लयबद्ध है?,हाँ,kya baaki pehle se zyada se zyada samajh se zyada hoti hai?
00002899,21180,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""drum""]",0,yes,Is there a drum in the entire video?,क्या पूरे वीडियो में कोई ड्रम है?,हाँ,kya entire video me koi ladkar hai?
00005281,21182,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,yes,Is there a voiceover?,क्या कोई वॉयसओवर है?,हाँ,kya koi voiceover hai?
00005141,21185,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""banjo""]",0,no,Is there a banjo in the entire video?,क्या पूरे वीडियो में कोई बैंजो है?,नहीं,kya entire video me koi band jo hai ?
00001025,21186,"[""Audio"", ""Counting""]",Are there <Object> and <Object> sound? ,"[""piano"", ""trumpet""]",0,yes,Are there piano and trumpet sound? ,क्या पियानो और तुरही की ध्वनि है?,हाँ,kya piano aur rush sound hai?
00008635,21187,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,yes,Is there a voiceover?,क्या कोई वॉयसओवर है?,हाँ,kya koi voiceover hai?
00007984,21188,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> louder than the instrument on the <LR>?,"[""left"", ""right""]",0,yes,Is the instrument on the left louder than the instrument on the right?,क्या बायीं ओर का वाद्ययंत्र दाहिनी ओर के वाद्ययंत्र की तुलना में अधिक तेज़ है?,हाँ,kya leftick par use on the spant se bacha hai ?
00002688,21190,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> louder than the instrument on the <LR>?,"[""middle"", ""right""]",0,no,Is the instrument on the middle louder than the instrument on the right?,क्या बीच वाले वाद्ययंत्र की आवाज़ दाहिनी ओर वाले वाद्ययंत्र से ज़्यादा तेज़ है?,नहीं,kya the middle par use on the special se zyada hai ?
00003377,21196,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> louder than the <Object> on the <LR>?,"[""saxophone"", ""left"", ""cello"", ""right""]",0,yes,Is the saxophone on the left louder than the cello on the right?,क्या बायीं ओर का सैक्सोफोन दायीं ओर के सेलो से अधिक तेज़ है?,हाँ,kya cello se cello se bache par saxohphone hai ?
00003228,21199,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,yes,Is there a voiceover?,क्या कोई वॉयसओवर है?,हाँ,kya koi voiceover hai?
00003118,21200,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> louder than the <Object> on the <LR>?,"[""flute"", ""left"", ""erhu"", ""right""]",0,yes,Is the flute on the left louder than the erhu on the right?,क्या बायीं ओर की बांसुरी दायीं ओर की इरु की तुलना में अधिक ऊंची है?,हाँ,kya baad left par whohu se bache hai ?
00008924,21202,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> more rhythmic than the instrument on the <LR>?,"[""left"", ""middle""]",0,yes,Is the instrument on the left more rhythmic than the instrument on the middle?,क्या बायीं ओर का वाद्ययंत्र बीच वाले वाद्ययंत्र की तुलना में अधिक लयबद्ध है?,हाँ,kya middan par left pehle aur smpic par jaane ke liye character se bacha hai ?
00002857,21211,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00007526,21213,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00005424,21218,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""clarinet""]",0,no,Is there a clarinet sound?,क्या शहनाई की ध्वनि है?,नहीं,kya koi clarint sound hai?
00002367,21219,"[""Audio"", ""Counting""]",Are there <Object> and <Object> sound? ,"[""flute"", ""piano""]",0,yes,Are there flute and piano sound? ,क्या बांसुरी और पियानो की ध्वनि है?,हाँ,kya koi foott and piano sound hai?
00005993,21220,"[""Visual"", ""Counting""]",Are there <Object> and <Object> instruments in the video?,"[""erhu"", ""pipa""]",0,yes,Are there erhu and pipa instruments in the video?,क्या वीडियो में एरु और पीपा वाद्ययंत्र हैं?,हाँ,kya video me koi erh aur papa stans hai ?
00007896,21223,"[""Audio-Visual"", ""Location""]",Is the <FL> sound coming from the <LR> instrument?,"[""first"", ""left""]",0,yes,Is the first sound coming from the left instrument?,क्या पहली ध्वनि बाएँ वाद्य यंत्र से आ रही है?,हाँ,kya first sound baad character se aane wala hai?
00003308,21225,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,yes,Is there a voiceover?,क्या कोई वॉयसओवर है?,हाँ,kya koi voiceover hai?
00007122,21235,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""ukulele""]",0,yes,Is there a ukulele sound?,क्या कोई यूकेलेल ध्वनि है?,हाँ,kya koi ukullee sound hai?
00004429,21236,"[""Audio"", ""Counting""]",Are there <Object> and <Object> sound? ,"[""acoustic_guitar"", ""saxophone""]",0,yes,Are there acoustic_guitar and saxophone sound? ,क्या ध्वनिक_गिटार और सैक्सोफोन ध्वनि हैं?,हाँ,kya acustic_ guitar aur saxophone sound hai ?
00004755,21238,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""violin"", ""right"", ""acoustic_guitar"", ""left""]",0,no,Is the violin on the right more rhythmic than the acoustic_guitar on the left?,क्या दाईं ओर का वायलिन बाईं ओर के ध्वनिक गिटार की तुलना में अधिक लयबद्ध है?,नहीं,kya acustic_ guitar se bache se ache aur samajhic par sabse zyada hai ?
00003277,21242,"[""Audio"", ""Counting""]",Are there <Object> and <Object> sound? ,"[""cello"", ""violin""]",0,yes,Are there cello and violin sound? ,क्या सेलो और वायलिन ध्वनि हैं?,हाँ,kya cello aur Lobina sound hai?
00002372,21244,"[""Audio"", ""Comparative""]",Is the <Object> louder than the <Object>?,"[""violin"", ""acoustic_guitar""]",0,yes,Is the violin louder than the acoustic_guitar?,क्या वायलिन ध्वनिक_गिटार से अधिक तेज़ है?,हाँ,kya acustic_ guitar se Lollough laga hai?
00007014,21245,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""piano""]",0,yes,Is there a piano sound?,क्या कोई पियानो ध्वनि है?,हाँ,kya piano sound hai?
00005603,21246,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""pipa""]",0,yes,Is there a pipa sound?,क्या कोई पीपा ध्वनि है?,हाँ,kya pipa sound hai?
00004577,21248,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""accordion"", ""right"", ""acoustic_guitar"", ""left""]",0,yes,Is the accordion on the right more rhythmic than the acoustic_guitar on the left?,क्या दाईं ओर का अकॉर्डियन बाईं ओर के ध्वनिक_गिटार की तुलना में अधिक लयबद्ध है?,हाँ,kya acustic_ guitar se bache se zyada hightion hai ?
00006561,21249,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""acoustic_guitar""]",0,no,Is there a acoustic_guitar in the entire video?,क्या पूरे वीडियो में कोई ध्वनिक_गिटार है?,नहीं,kya entire video me koi acoustic_ gutar hai ?
00008940,21250,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00008932,21254,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00006430,21255,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""erhu""]",0,yes,Is there a erhu sound?,क्या कोई एरु ध्वनि है?,हाँ,kya koi erhu sound hai ?
00001998,21259,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> louder than the instrument on the <LR>?,"[""right"", ""left""]",0,yes,Is the instrument on the right louder than the instrument on the left?,क्या दाहिनी ओर का वाद्ययंत्र बायीं ओर के वाद्ययंत्र की तुलना में अधिक तेज़ है?,हाँ,kya found par the right lower par character se zyada hai ?
00007300,21260,"[""Audio-Visual"", ""Location""]",Is the <FL> sound coming from the <LR> instrument?,"[""first"", ""left""]",0,yes,Is the first sound coming from the left instrument?,क्या पहली ध्वनि बाएँ वाद्य यंत्र से आ रही है?,हाँ,kya first sound baad character se aane wala hai?
00008856,21261,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""flute"", ""middle"", ""pipa"", ""left""]",0,yes,Is the flute on the middle more rhythmic than the pipa on the left?,क्या बीच की बांसुरी बायीं ओर की बांसुरी की तुलना में अधिक लयबद्ध है?,हाँ,kya beach papa se middle aur smpic pehle se zyada hai ?
00005066,21262,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""acoustic_guitar""]",0,yes,Is there a acoustic_guitar in the entire video?,क्या पूरे वीडियो में कोई ध्वनिक_गिटार है?,हाँ,kya entire video me koi acoustic_ gutar hai ?
00001854,21263,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00005847,21264,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> louder than the <Object> on the <LR>?,"[""violin"", ""left"", ""cello"", ""middle""]",0,yes,Is the violin on the left louder than the cello on the middle?,क्या बायीं ओर का वायलिन बीच के सेलो से अधिक तेज़ है?,हाँ,kya baad ladkio par the cello se bache hai?
00005645,21265,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00007480,21270,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""saxophone"", ""right"", ""accordion"", ""left""]",0,yes,Is the saxophone on the right more rhythmic than the accordion on the left?,क्या दाईं ओर का सैक्सोफोन बाईं ओर के अकॉर्डियन की तुलना में अधिक लयबद्ध है?,हाँ,kya saxo phone leftion se bache se aur samajh par hai ?
00002497,21275,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""clarinet"", ""left"", ""accordion"", ""right""]",0,yes,Is the clarinet on the left more rhythmic than the accordion on the right?,क्या बायीं ओर की शहनाई दायीं ओर की शहनाई की तुलना में अधिक लयबद्ध है?,हाँ,kya clamort aur lampic par hai on the agreeion se bache ?
00007837,21278,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> more rhythmic than the instrument on the <LR>?,"[""left"", ""right""]",0,no,Is the instrument on the left more rhythmic than the instrument on the right?,क्या बायीं ओर का वाद्य दायीं ओर के वाद्य से अधिक लयबद्ध है?,नहीं,kya abhi se zyada samajh se bacha hai use pehle se zyada samay kar sakta hai ?
00000591,21279,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00006075,21283,"[""Audio"", ""Counting""]",Are there <Object> and <Object> sound? ,"[""piano"", ""cello""]",0,yes,Are there piano and cello sound? ,क्या पियानो और सेलो ध्वनि हैं?,हाँ,kya piano aur cello sound hai?
00002654,21284,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00003317,21285,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00005963,21287,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""accordion"", ""left"", ""acoustic_guitar"", ""right""]",0,yes,Is the accordion on the left more rhythmic than the acoustic_guitar on the right?,क्या बायीं ओर का अकॉर्डियन दायीं ओर के ध्वनिक_गिटार की तुलना में अधिक लयबद्ध है?,हाँ,kya acustic_ guitar se bachne wale leftion aur smpic par hai ?
00007757,21290,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,yes,Is there a voiceover?,क्या कोई वॉयसओवर है?,हाँ,kya koi voiceover hai?
00002903,21291,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""violin""]",0,yes,Is there a violin sound?,क्या कोई वायलिन ध्वनि है?,हाँ,kya koi Loline sound hai?
00006365,21293,"[""Audio"", ""Comparative""]",Is the <Object> playing longer than the <Object>?,"[""erhu"", ""cello""]",0,no,Is the erhu playing longer than the cello?,क्या एरु सेलो से अधिक देर तक बज रहा है?,नहीं,kya erhu cello se zyada baja raha hai ?
00005689,21295,"[""Audio-Visual"", ""Location""]",Is the <FL> sound coming from the <LR> instrument?,"[""first"", ""right""]",0,yes,Is the first sound coming from the right instrument?,क्या पहली ध्वनि सही यंत्र से आ रही है?,हाँ,kya first sound aane wala hai right animate ?
00003242,21297,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00004859,21299,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""cello""]",0,yes,Is there a cello sound?,क्या कोई सेलो ध्वनि है?,हाँ,kya cello sound hai?
00000470,21300,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00005362,21305,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> louder than the <Object> on the <LR>?,"[""violin"", ""left"", ""acoustic_guitar"", ""right""]",0,yes,Is the violin on the left louder than the acoustic_guitar on the right?,क्या बाईं ओर का वायलिन दाईं ओर के ध्वनिक गिटार से अधिक तेज़ है?,हाँ,kya acustic_ guitar se bache leke bache hai ?
00006897,21308,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""guzheng""]",0,yes,Is there a guzheng in the entire video?,क्या पूरे वीडियो में कोई गुझेंग है?,हाँ,kya entire video me koi guzheng hai?
00006641,21312,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00005185,21313,"[""Audio"", ""Counting""]",Are there <Object> and <Object> sound? ,"[""violin"", ""cello""]",0,yes,Are there violin and cello sound? ,क्या वायलिन और सेलो ध्वनि होती है?,हाँ,kya voline aur cello sound hai?
00003097,21314,"[""Audio"", ""Counting""]",Are there <Object> and <Object> sound? ,"[""banjo"", ""ukulele""]",0,yes,Are there banjo and ukulele sound? ,क्या बैंजो और यूकेलेले ध्वनि हैं?,हाँ,kya koi breakjo aur jukele sound hai ?
00003414,21317,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""ukulele""]",0,yes,Is there a ukulele sound?,क्या कोई यूकेलेल ध्वनि है?,हाँ,kya koi ukullee sound hai?
00004527,21319,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00008465,21323,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""violin"", ""right"", ""guzheng"", ""left""]",0,yes,Is the violin on the right more rhythmic than the guzheng on the left?,क्या दाईं ओर का वायलिन बाईं ओर के गुझेंग की तुलना में अधिक लयबद्ध है?,हाँ,kya Guzheng se bache se aur samajhic par hai ?
00000626,21324,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""drum"", ""right"", ""saxophone"", ""left""]",0,no,Is the drum on the right more rhythmic than the saxophone on the left?,क्या दाईं ओर का ड्रम बाईं ओर के सैक्सोफोन की तुलना में अधिक लयबद्ध है?,नहीं,kya saxo phone se abhi zyada se zyada soundic par hai ?
00007111,21326,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,yes,Is there a voiceover?,क्या कोई वॉयसओवर है?,हाँ,kya koi voiceover hai?
00004093,21330,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00001114,21334,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00004189,21341,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00002586,21343,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00004152,21346,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00004115,21347,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""drum""]",0,yes,Is there a drum sound?,क्या कोई ड्रम ध्वनि है?,हाँ,kya koi bant sound hai?
00006037,21349,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00007399,21350,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""erhu"", ""right"", ""cello"", ""left""]",0,no,Is the erhu on the right more rhythmic than the cello on the left?,क्या दाईं ओर का एरु बाईं ओर के सेलो की तुलना में अधिक लयबद्ध है?,नहीं,kya cello on the cello se abhi zyada soundic par hai ?
00006514,21352,"[""Visual"", ""Counting""]",Are there <Object> and <Object> instruments in the video?,"[""bassoon"", ""saxophone""]",0,yes,Are there bassoon and saxophone instruments in the video?,क्या वीडियो में बैसून और सैक्सोफोन वाद्ययंत्र हैं?,हाँ,kya video me basson aur saxohone stants hai?
00000709,21353,"[""Audio"", ""Counting""]",Are there <Object> and <Object> sound? ,"[""trumpet"", ""piano""]",0,yes,Are there trumpet and piano sound? ,क्या तुरही और पियानो की ध्वनि है?,हाँ,kya rush aur piano sound hai?
00005874,21357,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,yes,Is there a voiceover?,क्या कोई वॉयसओवर है?,हाँ,kya koi voiceover hai?
00003991,21361,"[""Audio-Visual"", ""Comparative""]",Is the <Object> on the <LR> more rhythmic than the <Object> on the <LR>?,"[""acoustic_guitar"", ""left"", ""cello"", ""right""]",0,no,Is the acoustic_guitar on the left more rhythmic than the cello on the right?,क्या बाईं ओर का ध्वनिक गिटार दाईं ओर के सेलो की तुलना में अधिक लयबद्ध है?,नहीं,kya cello se acustic_ guitar ko cellical ke paas leftic se bache hai ?
00000686,21362,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00008823,21366,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00002636,21368,"[""Audio-Visual"", ""Location""]",Is the <FL> sound coming from the <LR> instrument?,"[""first"", ""left""]",0,yes,Is the first sound coming from the left instrument?,क्या पहली ध्वनि बाएँ वाद्य यंत्र से आ रही है?,हाँ,kya first sound baad character se aane wala hai?
00007415,21369,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""trumpet""]",0,yes,Is there a trumpet sound?,क्या कोई तुरही की ध्वनि है?,हाँ,kya koi rush sound hai?
00003294,21370,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""pipa""]",0,yes,Is there a pipa sound?,क्या कोई पीपा ध्वनि है?,हाँ,kya pipa sound hai?
00002604,21373,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00004379,21376,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""erhu""]",0,yes,Is there a erhu sound?,क्या कोई एरु ध्वनि है?,हाँ,kya koi erhu sound hai ?
00002816,21380,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> more rhythmic than the instrument on the <LR>?,"[""left"", ""middle""]",0,yes,Is the instrument on the left more rhythmic than the instrument on the middle?,क्या बायीं ओर का वाद्ययंत्र बीच वाले वाद्ययंत्र की तुलना में अधिक लयबद्ध है?,हाँ,kya middan par left pehle aur smpic par jaane ke liye character se bacha hai ?
00001547,21381,"[""Audio-Visual"", ""Location""]",Is the <FL> sound coming from the <LR> instrument?,"[""first"", ""right""]",0,yes,Is the first sound coming from the right instrument?,क्या पहली ध्वनि सही यंत्र से आ रही है?,हाँ,kya first sound aane wala hai right animate ?
00002899,21385,"[""Audio"", ""Counting""]",Is there a <Object> sound?,"[""drum""]",0,yes,Is there a drum sound?,क्या कोई ड्रम ध्वनि है?,हाँ,kya koi bant sound hai?
00000961,21387,"[""Visual"", ""Counting""]",Is there a <Object> in the entire video?,"[""piano""]",0,yes,Is there a piano in the entire video?,क्या पूरे वीडियो में कोई पियानो है?,हाँ,kya entire video mei piano hai?
00003111,21389,"[""Audio-Visual"", ""Comparative""]",Is the instrument on the <LR> more rhythmic than the instrument on the <LR>?,"[""left"", ""right""]",0,yes,Is the instrument on the left more rhythmic than the instrument on the right?,क्या बायीं ओर का वाद्य दायीं ओर के वाद्य से अधिक लयबद्ध है?,हाँ,kya abhi se zyada samajh se bacha hai use pehle se zyada samay kar sakta hai ?
00005128,21390,"[""Audio"", ""Counting""]",Are there <Object> and <Object> sound? ,"[""flute"", ""piano""]",0,yes,Are there flute and piano sound? ,क्या बांसुरी और पियानो की ध्वनि है?,हाँ,kya koi foott and piano sound hai?
00002905,21392,"[""Audio"", ""Counting""]",Are there <Object> and <Object> sound? ,"[""tuba"", ""piano""]",0,yes,Are there tuba and piano sound? ,क्या वहां टुबा और पियानो ध्वनि है?,हाँ,kya turna aur piano sound hai?
